Service Point Name,Operations,Latitude,Longitude,Address,Location Details,total_capacity_kg,Service Point_x,total_kg,avg_kg,total_bags,avg_bags,Service Point_y,tasks_per_week,weekly_fill_pct,avg_fill_pct,container_count
Eyup Sultan Apeldoorn,Textile Collection,52.2101848,5.9714217,"61, Molendwarsstraat, Apeldoorn, Gelderland, Netherlands, 7311 MX, Netherlands",Eyup Sultan Apeldoorn,250.0,Eyup Sultan Apeldoorn,7767.43,215.76194444444445,1425.0,38.513513513513516,Eyup Sultan Apeldoorn,0.9587242026266417,1.0,0.8630477777777779,1
VSO de Stroom,Textile Collection,51.7843854,4.6541129,"De Stroom, Reeweg Zuid, Wielwijk, Dordrecht, South Holland, Netherlands, 3317 NH, Netherlands",0,0.0,VSO de Stroom,3089.2599999999998,85.81277777777777,679.0,18.35135135135135,VSO de Stroom,0.9587242026266417,1.0,1.0,0
De Woelige Stal,Textile Collection,52.068322,4.295066,"De Woelige Stal, 80, Herman Costerstraat, Transvaalkwartier, Centrum, The Hague, South Holland, Netherlands, 2571 PH, Netherlands",De Woelige Stal,300.0,De Woelige Stal,1496.81,55.437407407407406,315.0,11.666666666666666,De Woelige Stal,0.7091932457786116,1.0,0.18479135802469135,1
Schildershoeve,Textile Collection,52.0688501,4.3058422,"Kinderboerderij, Pieter Lastmanstraat, Schilderswijk, Centrum, The Hague, South Holland, Netherlands, 2526 RL, Netherlands",Schildershoeve,300.0,Schildershoeve,2960.28,40.55178082191781,665.0,8.866666666666667,Schildershoeve,1.9437148217636024,1.0,0.13517260273972603,1
Op den Dijk,Textile Collection,52.026762,4.299547,"'t Boekenstalletje, Vogelenzanglaan, Lage Veld, Wateringse Veld, Escamp, The Hague, South Holland, Netherlands, 2548 SX, Netherlands",0,0.0,Op den Dijk,394.25,56.32142857142857,94.0,11.75,Op den Dijk,0.19699812382739212,1.0,1.0,0
De Herweijerhoeve,Textile Collection,52.0587227,4.279637,"Stadsboerderij Herwijerhoeve, Vreeswijkstraat, Zuiderpark, Escamp, The Hague, South Holland, Netherlands, 2546 AA, Netherlands",De Herweijerhoeve,300.0,De Herweijerhoeve,1059.02,55.7378947368421,221.0,11.05,De Herweijerhoeve,0.5121951219512195,1.0,0.18579298245614034,1
De Reigershof,Textile Collection,52.0869157,4.3587404,"Stadsboerderij De Reigershof, 280, Reigersbergenweg, Tuinen van Wils, Haagse Hout, The Hague, South Holland, Netherlands, 2592 EZ, Netherlands",De Reigershof,300.0,De Reigershof,1678.81,83.9405,369.0,17.571428571428573,De Reigershof,0.5384615384615384,1.0,0.27980166666666667,1
De Molenweide,Textile Collection,52.0651161,4.334099,"25, Stuwstraat, Molenwijk, Laak, The Hague, South Holland, Netherlands, 2516 TA, Netherlands",0,0.0,De Molenweide,883.01,67.92384615384616,202.0,14.428571428571429,De Molenweide,0.3545966228893058,1.0,1.0,0
Landzigt,Textile Collection,52.062602,4.398147,"143, Aristoteleslaan, Lanen, Leidschenveen-Ypenburg, The Hague, South Holland, Netherlands, 2493 ZN, Netherlands",Landzigt,300.0,Landzigt,1725.78,47.93833333333333,371.0,10.027027027027026,Landzigt,0.9587242026266417,1.0,0.15979444444444443,1
De Kakelhof,Textile Collection,52.0625148,4.2399242,"Kakelhof, Puccinistraat, Nieuw Waldeck, Loosduinen, The Hague, South Holland, Netherlands, 2551 LN, Netherlands",0,0.0,De Kakelhof,456.64,76.10666666666667,94.0,15.666666666666666,De Kakelhof,0.1575984990619137,1.0,1.0,0
t Waaygat,Textile Collection,52.1069604,4.2801769,"Stadsboerderij Het Waaygat, 75, Havenkade, Scheveningen, The Hague, South Holland, Netherlands, 2586 TW, Netherlands",t Waaygat,300.0,t Waaygat,3424.62,46.912602739726026,734.0,9.91891891891892,t Waaygat,1.9305816135084428,1.0,0.1563753424657534,1
De Gagelhoeve,Textile Collection,52.0699368,4.2663972,"Stadsboerderij Gagelhoeve, Mient, Bloemenbuurt, Segbroek, The Hague, South Holland, Netherlands, 2564 GM, Netherlands",De Gagelhoeve,300.0,De Gagelhoeve,691.93,69.193,150.0,15.0,De Gagelhoeve,0.2626641651031895,1.0,0.23064333333333334,1
Wawollie origineel,Textile Collection,52.1243365,5.0406785,"Meteorenweg, Lage Weide, Utrecht, Netherlands, 3542 DW, Netherlands",0,0.0,Wawollie origineel,4221.07,1055.2675,800.0,200.0,Wawollie origineel,0.1050656660412758,1.0,1.0,0
RET Kleiweg,Textile Collection,51.9447079,4.4669049,"Kleiweg 244, 3051 SN Rotterdam, Netherlands",RET Kleiweg,250.0,RET Kleiweg,1298.92,40.59125,256.0,7.757575757575758,RET Kleiweg,0.853658536585366,1.0,0.162365,1
RET 's Gravenweg,Textile Collection,51.9207181,4.5470511,"Nautastraat 2, 3065 SP Rotterdam, Netherlands",RET 's Gravenweg,250.0,RET 's Gravenweg,1099.1100000000001,34.347187500000004,213.0,6.454545454545454,RET 's Gravenweg,0.853658536585366,1.0,0.13738875,1
RET Beverwaard,Textile Collection,51.8839732,4.5664106,"Edo Bergsmaweg 100, 3077 PX Rotterdam, Netherlands",RET Beverwaard,250.0,RET Beverwaard,1774.78,53.78121212121212,358.0,10.529411764705882,RET Beverwaard,0.8799249530956849,1.0,0.21512484848484847,1
RKBS Fatima,Textile Collection,51.5335732,4.474672,"Doctor Schaepmanlaan 101, 4702 GW Roosendaal, Netherlands",RKBS Fatima,500.0,RKBS Fatima,11173.15,294.03026315789475,2491.0,63.87179487179487,RKBS Fatima,1.0112570356472796,1.0,0.5880605263157895,2
KBS Nobelaer,Textile Collection,51.6921708,4.2093225,"Julianastraat 13, 3255 BG Oude-Tonge, Netherlands",KBS Nobelaer,250.0,KBS Nobelaer,8148.42,169.75875,1830.0,36.6,KBS Nobelaer,1.2870544090056286,1.0,0.6790349999999999,1
Moskee en Nour,Textile Collection,52.2169308,5.4967843,"Tolhuislaan 22, 3862 WL Nijkerk, Netherlands",Moskee en Nour,250.0,Moskee en Nour,2578.92,36.32281690140845,490.0,6.712328767123288,Moskee en Nour,1.8911819887429644,1.0,0.1452912676056338,1
Kledingbank Nieuwegein Origineel,Textile Collection,52.0350302,5.0888816,"Vredebestlaan 23, 3431 CG Nieuwegein, Netherlands",0,0.0,Kledingbank Nieuwegein Origineel,19121.7,258.40135135135137,3194.0,43.16216216216216,Kledingbank Nieuwegein Origineel,1.9437148217636024,1.0,1.0,0
Moskee Furkan Haarlem,Textile Collection,52.35855974,4.64968139,"Wenenstraat 4, 2034 CR Haarlem, Netherlands",Moskee Furkan Haarlem,500.0,Moskee Furkan Haarlem,8439.47,114.04689189189189,1856.0,24.746666666666666,Moskee Furkan Haarlem,1.9568480300187618,1.0,0.22809378378378378,2
De Achtbaan Calaislaan,Textile Collection,51.486702,5.448727,"Calaislaan 1, 5627 NC Eindhoven, Netherlands",De Achtbaan Calaislaan,250.0,De Achtbaan Calaislaan,1192.42,42.58642857142858,231.0,8.25,De Achtbaan Calaislaan,0.7354596622889307,1.0,0.1703457142857143,1
De Achtbaan Caenlaan,Textile Collection,51.490223,5.444745,"Caenlaan 3, 5627 EV Eindhoven, Netherlands",De Achtbaan Caenlaan,250.0,De Achtbaan Caenlaan,5506.35,144.90394736842106,1061.0,27.205128205128204,De Achtbaan Caenlaan,1.0112570356472796,1.0,0.5796157894736842,1
Koningin Wilhelmina school,Textile Collection,51.8984506,4.6874369,"Koninginneweg 5, 2941 XH Lekkerkerk, Netherlands",Koningin Wilhelmina school,250.0,Koningin Wilhelmina school,9546.56,125.61263157894736,1828.0,23.74025974025974,Koningin Wilhelmina school,2.0093808630393997,1.0,0.5024505263157895,1
Het Windas,Textile Collection,51.93364515,4.380980051,"Nachtegaallaan 2, 3121 XP Schiedam, Netherlands",Het Windas,250.0,Het Windas,4869.41,121.73525,1025.0,25.625,Het Windas,1.050656660412758,1.0,0.48694099999999996,1
Krimpenerwaard - Julianaplein 4,Textile Collection,51.9752741,4.8215306,"4, Julianaplein, Vlist, Krimpenerwaard, South Holland, Netherlands, 2855 AM, Netherlands",Krimpenerwaard - Julianaplein 4,250.0,Krimpenerwaard - Julianaplein 4,3518.17,87.95425,662.0,16.55,Krimpenerwaard - Julianaplein 4,1.050656660412758,1.0,0.351817,1
Krimpenerwaard - Kivietslaan,Textile Collection,51.9743143,4.7735,"18, Kievitslaan, Stolwijk, Krimpenerwaard, South Holland, Netherlands, 2821 XK, Netherlands",Krimpenerwaard - Kivietslaan,750.0,Krimpenerwaard - Kivietslaan,40087.37,520.6151948051948,8645.0,110.83333333333333,Krimpenerwaard - Kivietslaan,2.0356472795497185,1.0,0.6941535930735931,3
Krimpenerwaard - Doelenplein 5,Textile Collection,51.9467617,4.8533741,"5, Doelenplein, Schoonhoven, Krimpenerwaard, South Holland, Netherlands, 2871 CV, Netherlands",Krimpenerwaard - Doelenplein 5,500.0,Krimpenerwaard - Doelenplein 5,18229.53,236.74714285714285,3648.0,46.76923076923077,Krimpenerwaard - Doelenplein 5,2.0356472795497185,1.0,0.4734942857142857,2
Krimpenerwaard - Cellebroedersstraat 33,Textile Collection,51.946538,4.8584057,"29, Cellebroedersstraat, Schoonhoven, Krimpenerwaard, South Holland, Netherlands, 2871 AS, Netherlands",Krimpenerwaard - Cellebroedersstraat 33,750.0,Krimpenerwaard - Cellebroedersstraat 33,35740.31,458.2091025641025,6970.0,89.35897435897436,Krimpenerwaard - Cellebroedersstraat 33,2.048780487804878,1.0,0.6109454700854701,3
Krimpenerwaard - Vlierstraat 16,Textile Collection,51.9468234,4.8637059,"16, Vlierstraat, Het Ambacht, Schoonhoven, Krimpenerwaard, South Holland, Netherlands, 2871 RR, Netherlands",Krimpenerwaard - Vlierstraat 16,250.0,Krimpenerwaard - Vlierstraat 16,11449.52,148.69506493506495,2234.0,28.641025641025642,Krimpenerwaard - Vlierstraat 16,2.0356472795497185,1.0,0.5947802597402598,1
Krimpenerwaard - Albert Plesmanstraat 4,Textile Collection,51.9512652,4.8448678,"Schoonhovens College, 4, Albert Plesmanstraat, Schoonhoven, Krimpenerwaard, South Holland, Netherlands, 2871 HJ, Netherlands",Krimpenerwaard - Albert Plesmanstraat 4,750.0,Krimpenerwaard - Albert Plesmanstraat 4,39992.48,519.3828571428572,7889.0,101.14102564102564,Krimpenerwaard - Albert Plesmanstraat 4,2.0356472795497185,1.0,0.6925104761904763,3
Krimpenerwaard - Bergambachterstraat 9,Textile Collection,51.9552418,4.8447243,"9, Bergambachterstraat, Schoonhoven, Krimpenerwaard, South Holland, Netherlands, 2871 JB, Netherlands",Krimpenerwaard - Bergambachterstraat 9,500.0,Krimpenerwaard - Bergambachterstraat 9,25617.98,324.27822784810127,4953.0,62.69620253164557,Krimpenerwaard - Bergambachterstraat 9,2.075046904315197,1.0,0.6485564556962026,2
Park16hoven Woensdrechtstraat 9,Textile Collection,51.9532419,4.4551595,"13, Woensdrechtstraat, Park 16Hoven, Zestienhoven, Overschie, Rotterdam, South Holland, Netherlands, 3045 PZ, Netherlands",Park16hoven Woensdrechtstraat 9,250.0,Park16hoven Woensdrechtstraat 9,1208.09,31.791842105263157,260.0,6.842105263157895,Park16hoven Woensdrechtstraat 9,0.9981238273921201,1.0,0.12716736842105264,1
Park16hoven Tinbergenlaan 50,Textile Collection,51.9483567,4.4536007,"Basisschool Park16Hoven, Tinbergenlaan, Park 16Hoven, Zestienhoven, Overschie, Rotterdam, South Holland, Netherlands, 3045 BK, Netherlands",Park16hoven Tinbergenlaan 50,250.0,Park16hoven Tinbergenlaan 50,5721.94,146.71641025641026,1194.0,30.615384615384617,Park16hoven Tinbergenlaan 50,1.024390243902439,1.0,0.586865641025641,1
Over de Slinge Sommelsdijkstraat 19,Textile Collection,51.8775062,4.4707931,"8, Kerkwervesingel, Pendrecht, Charlois, Rotterdam, South Holland, Netherlands, 3086 HH, Netherlands",Over de Slinge Sommelsdijkstraat 19,250.0,Over de Slinge Sommelsdijkstraat 19,3882.73,99.55717948717948,777.0,19.923076923076923,Over de Slinge Sommelsdijkstraat 19,1.024390243902439,1.0,0.39822871794871795,1
Over de Slinge Krabbendijkestraat 243,Textile Collection,51.8731702,4.4657762,"Over de Slinge, Kloosterzandestraat, Pendrecht, Charlois, Rotterdam, South Holland, Netherlands, 3086 JB, Netherlands",Over de Slinge Krabbendijkestraat 243,250.0,Over de Slinge Krabbendijkestraat 243,4483.6,121.17837837837838,919.0,24.83783783783784,Over de Slinge Krabbendijkestraat 243,0.9718574108818012,1.0,0.48471351351351355,1
Krimpenerwaard - Breeweer 1,Textile Collection,51.9658717,4.6417295,"1, Breeweer, Lageweg, Ouderkerk aan den IJssel, Krimpenerwaard, South Holland, Netherlands, 2935 CA, Netherlands",Krimpenerwaard - Breeweer 1,250.0,Krimpenerwaard - Breeweer 1,8968.4,116.47272727272727,1969.0,25.243589743589745,Krimpenerwaard - Breeweer 1,2.0356472795497185,1.0,0.4658909090909091,1
Krimpenerwaard - Burgemeester Neetstraat 1,Textile Collection,51.9347042,4.6362994,"1, Burgemeester Neetstraat, Ouderkerk aan den IJssel, Krimpenerwaard, South Holland, Netherlands, 2935 BA, Netherlands",Krimpenerwaard - Burgemeester Neetstraat 1,500.0,Krimpenerwaard - Burgemeester Neetstraat 1,18087.96,237.99947368421053,4015.0,52.142857142857146,Krimpenerwaard - Burgemeester Neetstraat 1,2.0093808630393997,1.0,0.4759989473684211,2
Krimpenerwaard - Rozenlaan 1,Textile Collection,51.9322072,4.6376651,"76, Kerkweg, Ouderkerk aan den IJssel, Krimpenerwaard, South Holland, Netherlands, 2935 AK, Netherlands",Krimpenerwaard - Rozenlaan 1,500.0,Krimpenerwaard - Rozenlaan 1,16252.72,219.63135135135136,3627.0,48.36,Krimpenerwaard - Rozenlaan 1,1.9568480300187618,1.0,0.43926270270270273,2
Krimpenerwaard - Geerlaan 1,Textile Collection,51.9282543,4.642842,"1, Geerlaan, Ouderkerk aan den IJssel, Krimpenerwaard, South Holland, Netherlands, 2935 RA, Netherlands",Krimpenerwaard - Geerlaan 1,250.0,Krimpenerwaard - Geerlaan 1,7748.64,103.3152,1774.0,23.038961038961038,Krimpenerwaard - Geerlaan 1,1.9962476547842403,1.0,0.41326080000000004,1
Kledingbank Nieuwegein geroofd,Textile Collection,52.0350302,5.0888816,"23, Vredebestlaan, Rijndael, Nieuwegein, Utrecht, Netherlands, 3431 CG, Netherlands",0,0.0,Kledingbank Nieuwegein geroofd,19325.12,261.15027027027025,3268.0,44.16216216216216,Kledingbank Nieuwegein geroofd,1.9437148217636024,1.0,1.0,0
Krimpenerwaard - Potgieterstraat 1,Textile Collection,51.8975253,4.6802839,"1, Potgieterstraat, Lekkerkerk, Krimpenerwaard, South Holland, Netherlands, 2941 GR, Netherlands",Krimpenerwaard - Potgieterstraat 1,250.0,Krimpenerwaard - Potgieterstraat 1,12712.4,165.0961038961039,2456.0,31.487179487179485,Krimpenerwaard - Potgieterstraat 1,2.0356472795497185,1.0,0.6603844155844156,1
