Date,Operation,Service Point,Material,Actual Amount (Item),Item UOM
2024-01-05 00:00:00,Textile Collection,Stichting Dierenopvang Haarlemmermeer,Bag Weight,33.83,kg
2024-01-05 00:00:00,Textile Collection,Stichting Europa Oost-Turkistan Educatie Centrum,Bag Weight,393.35,kg
2024-01-05 00:00:00,Textile Collection,Stichting Sociaal Centrum De Brug Leerdam,Bag Weight,23.98,kg
2024-01-05 00:00:00,Textile Collection,t Waaygat,Bag Weight,73.3,kg
2024-01-05 00:00:00,Textile Collection,Van Asch van Wijckschool,Bag Weight,177.49,kg
2024-01-05 00:00:00,Textile Collection,Waldorf aan Zee,Bag Weight,39.47,kg
2024-01-05 00:00:00,Textile Collection,Wawollie Utrecht,Bag Weight,527.66,kg
2024-01-05 00:00:00,Textile Collection,Weggeefwinkel Leiden,Bag Weight,0.0,kg
2024-01-08 00:00:00,Textile Collection,Albert Plesman IKC,Bag Number,18.0,pcs
2024-01-08 00:00:00,Textile Collection,Albert Schweitzerschool,Bag Number,8.0,pcs
2024-01-08 00:00:00,Textile Collection,Aldi Nieuwerkerk,Bag Number,18.0,pcs
2024-01-08 00:00:00,Textile Collection,Dakpark school,Bag Number,19.0,pcs
2024-01-08 00:00:00,Textile Collection,Daltonschool de Vijfster,Bag Number,36.0,pcs
2024-01-08 00:00:00,Textile Collection,De Bergse veld school,Bag Number,4.0,pcs
2024-01-08 00:00:00,Textile Collection,De Cirkel,Bag Number,12.0,pcs
2024-01-08 00:00:00,Textile Collection,De Kleine Prins Rotterdam,Bag Number,19.0,pcs
2024-01-08 00:00:00,Textile Collection,ISN Eyup Sultan Utrecht,Bag Number,55.0,pcs
2024-01-08 00:00:00,Textile Collection,ISN Ulu Utrecht,Bag Number,90.0,pcs
2024-01-08 00:00:00,Textile Collection,Klaver-Heijplaat,Bag Number,10.0,pcs
2024-01-08 00:00:00,Textile Collection,Kledingbank Nieuwegein geroofd,Bag Number,20.0,pcs
2024-01-08 00:00:00,Textile Collection,Kledingbank Nieuwegein Origineel,Bag Number,13.0,pcs
2024-01-08 00:00:00,Textile Collection,Koningin Wilhelmina school,Bag Number,41.0,pcs
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Breeweer 1,Bag Number,15.0,pcs
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Burgemeester Neetstraat 1,Bag Number,30.0,pcs
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Dijklaan 15,Bag Number,37.0,pcs
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Geerlaan 1,Bag Number,12.0,pcs
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Gerard Doustraat 1,Bag Number,0.0,pcs
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Groenland 37,Bag Number,27.0,pcs
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Johan Brouckplein 1,Bag Number,65.0,pcs
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Kerkweg 1,Bag Number,32.0,pcs
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Kivietslaan,Bag Number,125.0,pcs
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Kleine haven 11,Bag Number,75.0,pcs
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Koningin Julianastraat 77,Bag Number,27.0,pcs
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Meidoornstraat 84,Bag Number,30.0,pcs
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Milieustraat Veerweg,Bag Number,120.0,pcs
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Pleinstraat 9,Bag Number,80.0,pcs
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Potgieterstraat 1,Bag Number,41.0,pcs
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Rozenlaan 1,Bag Number,28.0,pcs
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Weidelaan 1,Bag Number,42.0,pcs
2024-01-08 00:00:00,Textile Collection,Mili Gorus Utrecht,Bag Number,25.0,pcs
2024-01-08 00:00:00,Textile Collection,OBS de Waterlelie,Bag Number,4.0,pcs
2024-01-08 00:00:00,Textile Collection,Over de Slinge Krabbendijkestraat 243,Bag Number,5.0,pcs
2024-01-08 00:00:00,Textile Collection,Over de Slinge Sommelsdijkstraat 19,Bag Number,20.0,pcs
2024-01-08 00:00:00,Textile Collection,Park16hoven Tinbergenlaan 50,Bag Number,29.0,pcs
2024-01-08 00:00:00,Textile Collection,Park16hoven Woensdrechtstraat 9,Bag Number,3.0,pcs
2024-01-08 00:00:00,Textile Collection,RAD onderlos,Bag Number,2.0,pcs
2024-01-08 00:00:00,Textile Collection,Reinis - Groenewoud,Bag Number,65.0,pcs
2024-01-08 00:00:00,Textile Collection,Reinis - Hadewychplaats,Bag Number,95.0,pcs
2024-01-08 00:00:00,Textile Collection,Reinis - Hoeklaan,Bag Number,49.0,pcs
2024-01-08 00:00:00,Textile Collection,Reinis - Klokbekerkreek,Bag Number,78.0,pcs
2024-01-08 00:00:00,Textile Collection,Reinis - Meester P.J. Oudweg,Bag Number,92.0,pcs
2024-01-08 00:00:00,Textile Collection,Reinis - Prinses Ireneplein,Bag Number,9.0,pcs
2024-01-08 00:00:00,Textile Collection,Reinis - Schoollaan,Bag Number,18.0,pcs
2024-01-08 00:00:00,Textile Collection,Reinis - Winterakker,Bag Number,53.0,pcs
2024-01-08 00:00:00,Textile Collection,Renewi Den Haag,Bag Number,2.0,pcs
2024-01-08 00:00:00,Textile Collection,Samenwerkingsschool De Pelikaan,Bag Number,30.0,pcs
2024-01-08 00:00:00,Textile Collection,School de Plevier,Bag Number,2.0,pcs
2024-01-08 00:00:00,Textile Collection,Stichting Europa Oost-Turkistan Educatie Centrum,Bag Number,30.0,pcs
2024-01-08 00:00:00,Textile Collection,Vrije School Rotterdam West,Bag Number,19.0,pcs
2024-01-08 00:00:00,Textile Collection,Albert Plesman IKC,Bag Weight,103.85,kg
2024-01-08 00:00:00,Textile Collection,Albert Schweitzerschool,Bag Weight,46.15,kg
2024-01-08 00:00:00,Textile Collection,Aldi Nieuwerkerk,Bag Weight,92.93,kg
2024-01-08 00:00:00,Textile Collection,Dakpark school,Bag Weight,109.62,kg
2024-01-08 00:00:00,Textile Collection,Daltonschool de Vijfster,Bag Weight,207.69,kg
2024-01-08 00:00:00,Textile Collection,De Bergse veld school,Bag Weight,23.08,kg
2024-01-08 00:00:00,Textile Collection,De Cirkel,Bag Weight,69.23,kg
2024-01-08 00:00:00,Textile Collection,De Kleine Prins Rotterdam,Bag Weight,109.62,kg
2024-01-08 00:00:00,Textile Collection,ISN Eyup Sultan Utrecht,Bag Weight,292.7,kg
2024-01-08 00:00:00,Textile Collection,ISN Ulu Utrecht,Bag Weight,478.97,kg
2024-01-08 00:00:00,Textile Collection,Klaver-Heijplaat,Bag Weight,57.69,kg
2024-01-08 00:00:00,Textile Collection,Kledingbank Nieuwegein geroofd,Bag Weight,106.44,kg
2024-01-08 00:00:00,Textile Collection,Kledingbank Nieuwegein Origineel,Bag Weight,69.18,kg
2024-01-08 00:00:00,Textile Collection,Koningin Wilhelmina school,Bag Weight,193.48,kg
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Breeweer 1,Bag Weight,77.44,kg
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Burgemeester Neetstraat 1,Bag Weight,154.88,kg
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Dijklaan 15,Bag Weight,174.61,kg
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Geerlaan 1,Bag Weight,61.95,kg
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Gerard Doustraat 1,Bag Weight,0.0,kg
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Groenland 37,Bag Weight,127.42,kg
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Johan Brouckplein 1,Bag Weight,335.58,kg
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Kerkweg 1,Bag Weight,165.21,kg
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Kivietslaan,Bag Weight,645.35,kg
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Kleine haven 11,Bag Weight,387.21,kg
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Koningin Julianastraat 77,Bag Weight,127.42,kg
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Meidoornstraat 84,Bag Weight,141.57,kg
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Milieustraat Veerweg,Bag Weight,566.29,kg
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Pleinstraat 9,Bag Weight,377.53,kg
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Potgieterstraat 1,Bag Weight,193.48,kg
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Rozenlaan 1,Bag Weight,144.56,kg
2024-01-08 00:00:00,Textile Collection,Krimpenerwaard - Weidelaan 1,Bag Weight,198.2,kg
2024-01-08 00:00:00,Textile Collection,Mili Gorus Utrecht,Bag Weight,133.05,kg
2024-01-08 00:00:00,Textile Collection,OBS de Waterlelie,Bag Weight,23.08,kg
2024-01-08 00:00:00,Textile Collection,Over de Slinge Krabbendijkestraat 243,Bag Weight,28.85,kg
2024-01-08 00:00:00,Textile Collection,Over de Slinge Sommelsdijkstraat 19,Bag Weight,115.38,kg
2024-01-08 00:00:00,Textile Collection,Park16hoven Tinbergenlaan 50,Bag Weight,167.31,kg
2024-01-08 00:00:00,Textile Collection,Park16hoven Woensdrechtstraat 9,Bag Weight,17.31,kg
2024-01-08 00:00:00,Textile Collection,RAD onderlos,Bag Weight,8200.0,kg
2024-01-08 00:00:00,Textile Collection,Reinis - Groenewoud,Bag Weight,320.04,kg
2024-01-08 00:00:00,Textile Collection,Reinis - Hadewychplaats,Bag Weight,467.76,kg
2024-01-08 00:00:00,Textile Collection,Reinis - Hoeklaan,Bag Weight,241.26,kg
2024-01-08 00:00:00,Textile Collection,Reinis - Klokbekerkreek,Bag Weight,384.05,kg
2024-01-08 00:00:00,Textile Collection,Reinis - Meester P.J. Oudweg,Bag Weight,452.98,kg
2024-01-08 00:00:00,Textile Collection,Reinis - Prinses Ireneplein,Bag Weight,44.31,kg
2024-01-08 00:00:00,Textile Collection,Reinis - Schoollaan,Bag Weight,88.63,kg
2024-01-08 00:00:00,Textile Collection,Reinis - Winterakker,Bag Weight,260.96,kg
2024-01-08 00:00:00,Textile Collection,Renewi Den Haag,Bag Weight,8980.0,kg
2024-01-08 00:00:00,Textile Collection,Samenwerkingsschool De Pelikaan,Bag Weight,154.88,kg
2024-01-08 00:00:00,Textile Collection,School de Plevier,Bag Weight,11.54,kg
2024-01-08 00:00:00,Textile Collection,Stichting Europa Oost-Turkistan Educatie Centrum,Bag Weight,159.66,kg
2024-01-08 00:00:00,Textile Collection,Vrije School Rotterdam West,Bag Weight,109.62,kg
2024-01-09 00:00:00,Textile Collection,2e Van der Huchtschool,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Albert Plesman IKC,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Auris de Kring,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Basisschool Stellegors,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,CBS Het Anker,Bag Number,19.0,pcs
2024-01-09 00:00:00,Textile Collection,Cbs Prinses Beatrix,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Dakpark school,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Daltonschool de Vijfster,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,De Bergse veld school,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,De Brielse Veste,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,De Cirkel,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,De Kleine Prins Rotterdam,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,De Klimroos,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,De Vier Heemskinderen,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,De Wingerd,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Fridtjof Nansen,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Gezamenlijke scholen Brielle,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Haci Bayram Driebergen,Bag Number,2.0,pcs
2024-01-09 00:00:00,Textile Collection,Het Windas,Bag Number,15.0,pcs
2024-01-09 00:00:00,Textile Collection,IKC De Triangel,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,IKC Kethel,Bag Number,14.0,pcs
2024-01-09 00:00:00,Textile Collection,IKC Takkenbosse,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Insingerschool,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Islamitisch Centrum Yildiz Schiedam,Bag Number,61.0,pcs
2024-01-09 00:00:00,Textile Collection,ISN Ahi Evran Den Haag,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,ISN Anadolu Waddinxveen,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,ISN Eyup Sultan Hellevoetsluis,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,ISN Eyup Sultan Vlaardingen,Bag Number,8.0,pcs
2024-01-09 00:00:00,Textile Collection,ISN Laleli Rotterdam,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,ISN Mevlana Hilversum,Bag Number,25.0,pcs
2024-01-09 00:00:00,Textile Collection,ISN Mevlana Rotterdam,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,ISN Oranje Kultur Merkezi Zoetermeer,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,ISN Sultan Ahmet Delft,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,ISN Yeni Maassluis,Bag Number,56.0,pcs
2024-01-09 00:00:00,Textile Collection,KBS Nobelaer,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Kerk Stellendam,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Kind Centrum De Balans,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Kindcentrum de Ark | Baarnhoeve,Bag Number,8.0,pcs
2024-01-09 00:00:00,Textile Collection,Kindcentrum de Ark |Lissabonweg,Bag Number,11.0,pcs
2024-01-09 00:00:00,Textile Collection,Kindcentrum IJsselmonde,Bag Number,40.0,pcs
2024-01-09 00:00:00,Textile Collection,Kindcentrum Koningskwartier,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Klaver-Heijplaat,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Krimpenerwaard - Albert Plesmanstraat 4,Bag Number,130.0,pcs
2024-01-09 00:00:00,Textile Collection,Krimpenerwaard - Bergambachterstraat 9,Bag Number,62.0,pcs
2024-01-09 00:00:00,Textile Collection,Krimpenerwaard - Cellebroedersstraat 33,Bag Number,120.0,pcs
2024-01-09 00:00:00,Textile Collection,Krimpenerwaard - Doelenplein 5,Bag Number,44.0,pcs
2024-01-09 00:00:00,Textile Collection,Krimpenerwaard - Gerard Doustraat 1,Bag Number,75.0,pcs
2024-01-09 00:00:00,Textile Collection,Krimpenerwaard - Kerkplein 4,Bag Number,30.0,pcs
2024-01-09 00:00:00,Textile Collection,Krimpenerwaard - Vlierstraat 16,Bag Number,40.0,pcs
2024-01-09 00:00:00,Textile Collection,Kringloop Zeeland Serooskerke,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,MGR Bekkerschool Spijkenisse,Bag Number,25.0,pcs
2024-01-09 00:00:00,Textile Collection,Moskee en Nour,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Nutsbasisschool Boldingh,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,OBS de Bongerd,Bag Number,12.0,pcs
2024-01-09 00:00:00,Textile Collection,OBS de Dubbelster,Bag Number,20.0,pcs
2024-01-09 00:00:00,Textile Collection,Obs De Singel Vlaardingen,Bag Number,9.0,pcs
2024-01-09 00:00:00,Textile Collection,OBS De Tiende Penning,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,OBS de Waterlelie,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,OBS Klimop Vlaardingen,Bag Number,15.0,pcs
2024-01-09 00:00:00,Textile Collection,OG Heldringschool,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Opnieuw&Co,Bag Number,2.0,pcs
2024-01-09 00:00:00,Textile Collection,Over de Slinge Krabbendijkestraat 243,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Over de Slinge Sommelsdijkstraat 19,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Overig origineel,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Park16hoven Tinbergenlaan 50,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Park16hoven Woensdrechtstraat 9,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Reinis - Damstraat,Bag Number,20.0,pcs
2024-01-09 00:00:00,Textile Collection,Reinis - Fregat,Bag Number,40.0,pcs
2024-01-09 00:00:00,Textile Collection,Reinis - Groene Kruisweg,Bag Number,13.0,pcs
2024-01-09 00:00:00,Textile Collection,Reinis - Marrewijklaan,Bag Number,32.0,pcs
2024-01-09 00:00:00,Textile Collection,Reinis - Milieustraat Mosterweg,Bag Number,170.0,pcs
2024-01-09 00:00:00,Textile Collection,Reinis - Rembrandstraat,Bag Number,20.0,pcs
2024-01-09 00:00:00,Textile Collection,Reinis - Sterrenhof,Bag Number,33.0,pcs
2024-01-09 00:00:00,Textile Collection,Reinis - t Plateau,Bag Number,100.0,pcs
2024-01-09 00:00:00,Textile Collection,Reinis- Weegschaal,Bag Number,38.0,pcs
2024-01-09 00:00:00,Textile Collection,Renewi Den Haag,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Renewi Voorschoten,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Retourette/AH Schiedam,Bag Number,83.0,pcs
2024-01-09 00:00:00,Textile Collection,RKBS Fatima,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,School de Plevier,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Stichting Birlik Rotterdam,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Stichting Huis van de wijk De Nieuwe Nachtegaal,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Stichting Masjid El Fath,Bag Number,70.0,pcs
2024-01-09 00:00:00,Textile Collection,Stichting Mescidi Ravza Rotterdam,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Stichting Ummet Vlaardingen,Bag Number,8.0,pcs
2024-01-09 00:00:00,Textile Collection,Stichting Vluchtelingkinderen Driebergen,Bag Number,95.0,pcs
2024-01-09 00:00:00,Textile Collection,TOG B-keuze,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,TOG origineel,Bag Number,2.0,pcs
2024-01-09 00:00:00,Textile Collection,Vereniging N.T.O. Spijkenisse,Bag Number,36.0,pcs
2024-01-09 00:00:00,Textile Collection,Verkoopschuur Grijpskerke Kringloop,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Vrije School Rotterdam West,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,WereldKidz Meent,Bag Number,18.0,pcs
2024-01-09 00:00:00,Textile Collection,WereldKidz Merseberch,Bag Number,30.0,pcs
2024-01-09 00:00:00,Textile Collection,Westland Workwear,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,Widar,Bag Number,1.0,pcs
2024-01-09 00:00:00,Textile Collection,2e Van der Huchtschool,Bag Weight,5.16,kg
2024-01-09 00:00:00,Textile Collection,Albert Plesman IKC,Bag Weight,18.0,kg
2024-01-09 00:00:00,Textile Collection,Auris de Kring,Bag Weight,26.0,kg
2024-01-09 00:00:00,Textile Collection,Basisschool Stellegors,Bag Weight,155.0,kg
2024-01-09 00:00:00,Textile Collection,CBS Het Anker,Bag Weight,166.03,kg
2024-01-09 00:00:00,Textile Collection,Cbs Prinses Beatrix,Bag Weight,32.0,kg
2024-01-09 00:00:00,Textile Collection,Dakpark school,Bag Weight,156.0,kg
2024-01-09 00:00:00,Textile Collection,Daltonschool de Vijfster,Bag Weight,180.0,kg
2024-01-09 00:00:00,Textile Collection,De Bergse veld school,Bag Weight,30.0,kg
2024-01-09 00:00:00,Textile Collection,De Brielse Veste,Bag Weight,84.0,kg
2024-01-09 00:00:00,Textile Collection,De Cirkel,Bag Weight,6.0,kg
2024-01-09 00:00:00,Textile Collection,De Kleine Prins Rotterdam,Bag Weight,12.0,kg
2024-01-09 00:00:00,Textile Collection,De Klimroos,Bag Weight,65.0,kg
2024-01-09 00:00:00,Textile Collection,De Vier Heemskinderen,Bag Weight,65.0,kg
2024-01-09 00:00:00,Textile Collection,De Wingerd,Bag Weight,45.0,kg
2024-01-09 00:00:00,Textile Collection,Fridtjof Nansen,Bag Weight,12.0,kg
2024-01-09 00:00:00,Textile Collection,Gezamenlijke scholen Brielle,Bag Weight,97.0,kg
2024-01-09 00:00:00,Textile Collection,Haci Bayram Driebergen,Bag Weight,10.33,kg
2024-01-09 00:00:00,Textile Collection,Het Windas,Bag Weight,95.86,kg
2024-01-09 00:00:00,Textile Collection,IKC De Triangel,Bag Weight,108.0,kg
2024-01-09 00:00:00,Textile Collection,IKC Kethel,Bag Weight,89.47,kg
2024-01-09 00:00:00,Textile Collection,IKC Takkenbosse,Bag Weight,65.0,kg
2024-01-09 00:00:00,Textile Collection,Insingerschool,Bag Weight,5.16,kg
2024-01-09 00:00:00,Textile Collection,Islamitisch Centrum Yildiz Schiedam,Bag Weight,985.4300000000001,kg
2024-01-09 00:00:00,Textile Collection,ISN Ahi Evran Den Haag,Bag Weight,300.0,kg
2024-01-09 00:00:00,Textile Collection,ISN Anadolu Waddinxveen,Bag Weight,30.0,kg
2024-01-09 00:00:00,Textile Collection,ISN Eyup Sultan Hellevoetsluis,Bag Weight,97.0,kg
2024-01-09 00:00:00,Textile Collection,ISN Eyup Sultan Vlaardingen,Bag Weight,51.12,kg
2024-01-09 00:00:00,Textile Collection,ISN Laleli Rotterdam,Bag Weight,84.0,kg
2024-01-09 00:00:00,Textile Collection,ISN Mevlana Hilversum,Bag Weight,129.11,kg
2024-01-09 00:00:00,Textile Collection,ISN Mevlana Rotterdam,Bag Weight,219.0,kg
2024-01-09 00:00:00,Textile Collection,ISN Oranje Kultur Merkezi Zoetermeer,Bag Weight,228.0,kg
2024-01-09 00:00:00,Textile Collection,ISN Sultan Ahmet Delft,Bag Weight,48.0,kg
2024-01-09 00:00:00,Textile Collection,ISN Yeni Maassluis,Bag Weight,604.48,kg
2024-01-09 00:00:00,Textile Collection,KBS Nobelaer,Bag Weight,219.0,kg
2024-01-09 00:00:00,Textile Collection,Kerk Stellendam,Bag Weight,77.0,kg
2024-01-09 00:00:00,Textile Collection,Kind Centrum De Balans,Bag Weight,216.0,kg
2024-01-09 00:00:00,Textile Collection,Kindcentrum de Ark | Baarnhoeve,Bag Weight,107.72999999999999,kg
2024-01-09 00:00:00,Textile Collection,Kindcentrum de Ark |Lissabonweg,Bag Weight,158.91,kg
2024-01-09 00:00:00,Textile Collection,Kindcentrum IJsselmonde,Bag Weight,255.62,kg
2024-01-09 00:00:00,Textile Collection,Kindcentrum Koningskwartier,Bag Weight,42.0,kg
2024-01-09 00:00:00,Textile Collection,Klaver-Heijplaat,Bag Weight,12.0,kg
2024-01-09 00:00:00,Textile Collection,Krimpenerwaard - Albert Plesmanstraat 4,Bag Weight,641.47,kg
2024-01-09 00:00:00,Textile Collection,Krimpenerwaard - Bergambachterstraat 9,Bag Weight,305.93,kg
2024-01-09 00:00:00,Textile Collection,Krimpenerwaard - Cellebroedersstraat 33,Bag Weight,619.75,kg
2024-01-09 00:00:00,Textile Collection,Krimpenerwaard - Doelenplein 5,Bag Weight,217.11,kg
2024-01-09 00:00:00,Textile Collection,Krimpenerwaard - Gerard Doustraat 1,Bag Weight,370.08,kg
2024-01-09 00:00:00,Textile Collection,Krimpenerwaard - Kerkplein 4,Bag Weight,148.03,kg
2024-01-09 00:00:00,Textile Collection,Krimpenerwaard - Vlierstraat 16,Bag Weight,197.38,kg
2024-01-09 00:00:00,Textile Collection,Kringloop Zeeland Serooskerke,Bag Weight,452.0,kg
